ID CHIRURGIE;DATE CHIRURGIE;HEURE_DEBUT CHIRURGIE;HEURE_FIN CHIRURGIE;SALLE;CHIRURGIEN
3507;23/11/2016;08:00:00;10:14:00;BLOC-E2;GREGORY HOUSE
3508;16/09/2016;08:00:00;10:36:00;BLOC-E1;GREGORY HOUSE
3509;11/01/2016;12:23:00;13:50:00;BLOC-E3;PRESTON BURKE
3510;23/05/2016;10:26:00;11:49:00;BLOC-E1;GREGORY HOUSE
3511;08/10/2016;22:18:00;23:35:00;BLOC-U6;PRESTON BURKE
3513;24/10/2015;16:55:00;18:29:00;BLOC-U6;MEREDITH GREY
3514;03/07/2014;01:10:00;01:51:00;BLOC-U6;ROBERT CHASE
3515;20/10/2014;08:00:00;10:00:00;BLOC-E1;ERIC FOREMAN
3516;02/03/2015;08:44:00;09:13:00;BLOC-E3;MEREDITH GREY
3517;25/03/2015;14:15:00;16:00:00;BLOC-E1;GREGORY HOUSE
3518;08/05/2014;15:37:00;22:46:00;BLOC-U7;LAWRENCE KUTNER
3519;03/11/2014;10:00:00;11:27:00;BLOC-U6;MEREDITH GREY
3520;19/06/2014;08:00:00;09:21:00;BLOC-E2;CHRIS TAUB
3521;10/01/2014;08:45:00;12:07:00;BLOC-E1;MIRANDA BAILEY
3522;19/05/2016;13:00:00;14:33:00;BLOC-E2;ALEX KAREV
3523;22/12/2015;09:11:00;10:13:00;BLOC-U6;DEREK SHEPHERD
3524;28/03/2015;13:30:00;14:07:00;BLOC-U6;MEREDITH GREY
3525;07/01/2015;12:25:00;13:45:00;BLOC-E1;ERIC FOREMAN
3526;29/01/2015;09:34:00;11:32:00;BLOC-E2;ERIC FOREMAN
3529;07/03/2016;08:00:00;10:09:00;BLOC-E1;GREGORY HOUSE
3530;14/08/2016;13:35:00;14:13:00;BLOC-U6;RICHARD WEBBER
3531;21/01/2016;09:44:00;11:45:00;BLOC-E2;MEREDITH GREY
3532;12/09/2014;13:08:00;15:37:00;BLOC-E2;JAMES WILSON
3533;18/06/2015;08:00:00;10:25:00;BLOC-E2;ERIC FOREMAN
3534;16/06/2016;12:53:00;13:35:00;BLOC-E2;ALEX KAREV
3535;11/03/2015;15:40:00;16:49:00;BLOC-E2;ERIC FOREMAN
3536;05/01/2015;12:00:00;13:22:00;BLOC-E2;ERIC FOREMAN
3538;12/03/2016;10:16:00;12:07:00;BLOC-U6;RICHARD WEBBER
3539;03/11/2014;14:05:00;16:32:00;BLOC-E1;ERIC FOREMAN
3540;21/04/2016;08:00:00;12:11:00;BLOC-E2;ALEX KAREV
3541;26/02/2015;10:35:00;11:32:00;BLOC-E1;CHRIS TAUB
3542;09/01/2014;08:00:00;09:16:00;BLOC-E3;ERIC FOREMAN
3543;18/12/2014;08:00:00;09:01:00;BLOC-E1;ERIC FOREMAN
3544;18/04/2014;08:00:00;08:57:00;BLOC-E3;LISA CUDDY
3545;10/10/2015;15:03:00;17:05:00;BLOC-U6;CHRIS TAUB
3546;15/02/2014;21:30:00;22:15:00;BLOC-U7;CHRIS TAUB
3547;18/06/2014;12:50:00;16:14:00;BLOC-E2;ERIC FOREMAN
3548;29/10/2014;01:37:00;02:28:00;BLOC-U6;PRESTON BURKE
3554;29/07/2015;12:00:00;15:00:00;BLOC-U6;LAWRENCE KUTNER
3555;09/09/2014;13:31:00;13:40:00;BLOC-E1;JAMES WILSON
3556;11/04/2014;00:57:00;02:40:00;BLOC-U7;LAWRENCE KUTNER
3557;17/11/2016;09:11:00;10:20:00;BLOC-E3;CHRIS TAUB
3558;04/03/2015;14:05:00;15:37:00;BLOC-E1;ERIC FOREMAN
3560;21/06/2014;19:20:00;21:25:00;BLOC-U6;REMY HADLEY
3561;03/08/2016;10:43:00;11:20:00;BLOC-E3;MIRANDA BAILEY
3562;23/11/2016;14:57:00;17:56:00;BLOC-E2;GREGORY HOUSE
3563;29/09/2015;08:00:00;09:40:00;BLOC-E3;LISA CUDDY
3564;23/07/2014;08:00:00;09:26:00;BLOC-E2;GREGORY HOUSE
3565;25/02/2015;13:18:00;14:43:00;BLOC-E1;GREGORY HOUSE
3566;27/04/2015;08:00:00;10:17:00;BLOC-E2;GREGORY HOUSE
3567;07/11/2016;08:00:00;09:36:00;BLOC-E3;RICHARD WEBBER
3570;16/02/2015;14:16:00;14:44:00;BLOC-E1;LAWRENCE KUTNER
3571;12/09/2016;11:47:00;14:53:00;BLOC-U6;PRESTON BURKE
3572;04/05/2015;12:15:00;13:29:00;BLOC-E1;GREGORY HOUSE
3573;28/01/2016;11:52:00;15:57:00;BLOC-E1;ALEX KAREV
3574;01/03/2016;09:19:00;11:40:00;BLOC-E2;ALEX KAREV
3575;15/05/2014;13:39:00;15:40:00;BLOC-E2;LAWRENCE KUTNER
3576;12/03/2014;08:00:00;12:05:00;BLOC-E2;GREGORY HOUSE
3577;19/06/2014;22:15:00;02:30:00;BLOC-U6;LAWRENCE KUTNER
3578;28/09/2016;18:20:00;19:00:00;BLOC-U6;RICHARD WEBBER
3579;16/01/2014;07:50:00;10:21:00;BLOC-E1;ERIC FOREMAN
3580;23/06/2015;14:43:00;16:25:00;BLOC-E1;JAMES WILSON
3581;15/01/2016;08:00:00;09:43:00;BLOC-E2;RICHARD WEBBER
3582;02/10/2014;08:00:00;09:58:00;BLOC-E2;CHRIS TAUB
3583;15/01/2014;00:40:00;01:00:00;BLOC-U7;JAMES WILSON
3584;27/04/2016;08:53:00;11:24:00;BLOC-U6;MEREDITH GREY
3585;09/07/2016;14:07:00;16:11:00;BLOC-U6;DEREK SHEPHERD
3587;30/09/2016;08:00:00;10:22:00;BLOC-E1;GREGORY HOUSE
3588;02/07/2014;21:40:00;23:25:00;BLOC-U6;ROBERT CHASE
3589;11/02/2015;14:50:00;18:31:00;BLOC-E1;ERIC FOREMAN
3590;12/07/2016;11:55:00;12:58:00;BLOC-E1;GREGORY HOUSE
3591;05/10/2016;16:15:00;16:32:00;BLOC-E1;GREGORY HOUSE
3592;18/10/2016;20:31:00;22:35:00;BLOC-U6;MIRANDA BAILEY
3593;15/01/2016;10:45:00;11:18:00;BLOC-E3;MIRANDA BAILEY
3594;19/02/2016;10:28:00;11:16:00;BLOC-E3;MIRANDA BAILEY
3595;14/10/2014;09:36:00;10:51:00;BLOC-E2;JAMES WILSON
3596;04/02/2016;16:03:00;18:13:00;BLOC-E2;ALEX KAREV
3597;12/05/2014;13:00:00;13:53:00;BLOC-E1;ERIC FOREMAN
3598;13/03/2014;08:00:00;10:51:00;BLOC-E2;LAWRENCE KUTNER
3599;09/04/2014;10:50:00;12:19:00;BLOC-E1;ERIC FOREMAN
3600;29/01/2015;14:05:00;15:53:00;BLOC-E1;LAWRENCE KUTNER
3601;15/07/2014;12:40:00;14:57:00;BLOC-E2;ROBERT CHASE
3602;29/01/2014;11:10:00;12:37:00;BLOC-E2;ERIC FOREMAN
3603;29/06/2015;13:40:00;15:01:00;BLOC-E1;ERIC FOREMAN
3604;19/07/2016;10:24:00;11:48:00;BLOC-E2;GREGORY HOUSE
3605;13/06/2014;10:00:00;10:50:00;BLOC-E2;LISA CUDDY
3606;16/06/2016;18:04:00;19:35:00;BLOC-U6;PRESTON BURKE
3607;14/01/2014;12:20:00;14:18:00;BLOC-E2;JAMES WILSON
3608;10/08/2015;17:55:00;21:00:00;BLOC-U6;LISA CUDDY
3609;14/10/2015;08:00:00;09:25:00;BLOC-U7;LISA CUDDY
3610;21/10/2015;21:31:00;22:22:00;BLOC-U6;MEREDITH GREY
3611;08/09/2014;23:00:00;02:00:00;BLOC-U6;LAWRENCE KUTNER
3613;24/09/2014;19:17:00;21:04:00;BLOC-U6;JAMES WILSON
3614;03/12/2015;13:00:00;15:16:00;BLOC-U7;GREGORY HOUSE
3615;11/12/2015;16:00:00;17:21:00;BLOC-U5;MEREDITH GREY
3616;31/05/2016;11:53:00;13:17:00;BLOC-E1;GREGORY HOUSE
3617;29/12/2015;11:58:00;13:34:00;BLOC-U6;PRESTON BURKE
3618;20/06/2016;09:10:00;10:01:00;BLOC-E3;RICHARD WEBBER
3619;16/06/2016;08:53:00;10:59:00;BLOC-U6;RICHARD WEBBER
3620;01/02/2016;08:00:00;10:32:00;BLOC-E2;PRESTON BURKE
3621;23/01/2014;10:11:00;10:58:00;BLOC-E3;CHRIS TAUB
3622;19/09/2014;10:37:00;11:38:00;BLOC-E1;LAWRENCE KUTNER
3623;26/01/2015;18:33:00;20:38:00;BLOC-U6;ROBERT CHASE
3624;08/03/2015;15:20:00;17:45:00;BLOC-U6;ROBERT CHASE
3625;18/11/2016;12:36:00;13:07:00;BLOC-E2;RICHARD WEBBER
3626;29/06/2016;08:00:00;11:58:00;BLOC-E2;ALEX KAREV
3627;06/07/2016;08:00:00;09:15:00;BLOC-E2;OWEN HUNT
3628;23/06/2016;13:00:00;15:18:00;BLOC-E1;OWEN HUNT
3629;24/08/2015;14:34:00;17:32:00;BLOC-U6;MEREDITH GREY
3630;09/07/2014;10:53:00;11:33:00;BLOC-E3;REMY HADLEY
3631;05/03/2014;13:05:00;14:36:00;BLOC-E1;GREGORY HOUSE
3632;29/07/2015;15:20:00;16:40:00;BLOC-E2;GREGORY HOUSE
3633;31/12/2014;19:01:00;21:21:00;BLOC-U6;LAWRENCE KUTNER
3634;01/04/2014;11:00:00;12:09:00;BLOC-E1;GREGORY HOUSE
3637;27/05/2014;09:55:00;10:25:00;BLOC-E2;JAMES WILSON
3638;23/11/2015;12:20:00;13:46:00;BLOC-E1;GREGORY HOUSE
3639;17/08/2015;11:30:00;12:41:00;BLOC-E1;ERIC FOREMAN
3640;14/05/2014;12:35:00;13:13:00;BLOC-E3;LAWRENCE KUTNER
3641;15/10/2014;10:33:00;11:03:00;BLOC-E1;GREGORY HOUSE
3642;08/11/2016;08:40:00;09:14:00;BLOC-E1;DEREK SHEPHERD
3643;19/06/2014;13:50:00;14:24:00;BLOC-E2;CHRIS TAUB
3644;14/03/2016;19:45:00;21:00:00;BLOC-U6;MEREDITH GREY
3645;25/08/2016;11:10:00;12:25:00;BLOC-U7;MEREDITH GREY
3648;20/02/2016;18:23:00;19:10:00;BLOC-U6;RICHARD WEBBER
3649;29/06/2014;20:15:00;22:10:00;BLOC-U6;REMY HADLEY
3650;03/11/2016;13:15:00;13:54:00;BLOC-E3;CHRIS TAUB
3651;17/11/2016;11:02:00;11:42:00;BLOC-E3;CHRIS TAUB
3652;04/02/2014;10:50:00;14:20:00;BLOC-E3;ERIC FOREMAN
3653;08/09/2014;13:10:00;13:40:00;BLOC-E1;ERIC FOREMAN
3654;20/04/2015;10:49:00;11:52:00;BLOC-E2;ERIC FOREMAN
3655;06/07/2016;22:15:00;23:47:00;BLOC-U6;RICHARD WEBBER
3656;21/10/2016;09:15:00;12:22:00;BLOC-U6;OWEN HUNT
3657;16/11/2015;12:55:00;16:25:00;BLOC-E2;GREGORY HOUSE
3658;14/07/2016;15:05:00;16:52:00;BLOC-U6;MEREDITH GREY
3659;07/01/2015;10:49:00;11:50:00;BLOC-E1;ERIC FOREMAN
3660;16/02/2015;15:18:00;17:41:00;BLOC-E1;LAWRENCE KUTNER
3661;11/11/2014;17:18:00;17:46:00;BLOC-U6;LAWRENCE KUTNER
3662;23/06/2014;11:47:00;14:40:00;BLOC-E1;ERIC FOREMAN
3663;22/01/2014;08:00:00;09:53:00;BLOC-E1;GREGORY HOUSE
3664;22/02/2016;09:45:00;10:39:00;BLOC-U6;PRESTON BURKE
3666;26/11/2015;11:50:00;14:50:00;BLOC-E2;MEREDITH GREY
3667;08/03/2014;21:00:00;21:27:00;BLOC-U7;LISA CUDDY
3668;22/04/2014;12:54:00;13:55:00;BLOC-E1;GREGORY HOUSE
3669;26/11/2014;08:00:00;10:15:00;BLOC-E2;GREGORY HOUSE
3670;26/02/2015;08:00:00;09:22:00;BLOC-E1;CHRIS TAUB
3671;05/11/2015;08:31:00;09:36:00;BLOC-E3;CHRIS TAUB
3672;25/03/2014;15:50:00;17:29:00;BLOC-E2;LAWRENCE KUTNER
3673;14/02/2014;08:00:00;10:56:00;BLOC-E1;GREGORY HOUSE
3674;09/04/2014;08:00:00;12:00:00;BLOC-E2;GREGORY HOUSE
3675;10/11/2015;11:31:00;12:40:00;BLOC-E1;GREGORY HOUSE
3676;20/12/2015;00:20:00;01:00:00;BLOC-U6;CHRIS TAUB
3677;05/01/2016;14:26:00;16:31:00;BLOC-E2;PRESTON BURKE
3678;05/07/2016;10:30:00;12:00:00;BLOC-E2;GREGORY HOUSE
3679;29/01/2015;15:43:00;16:57:00;BLOC-E2;GREGORY HOUSE
3680;09/04/2014;13:35:00;14:42:00;BLOC-E2;GREGORY HOUSE
3683;19/03/2016;22:20:00;01:00:00;BLOC-U6;CHRIS TAUB
3685;21/02/2014;09:27:00;09:47:00;BLOC-E3;LISA CUDDY
3686;21/07/2015;08:00:00;11:30:00;BLOC-E2;LISA CUDDY
3687;08/10/2015;18:35:00;20:01:00;BLOC-U6;LISA CUDDY
3689;24/08/2016;08:47:00;09:41:00;BLOC-U7;DEREK SHEPHERD
3690;09/06/2015;19:29:00;21:13:00;BLOC-U6;LAWRENCE KUTNER
3691;18/03/2015;21:45:00;00:12:00;BLOC-U6;ROBERT CHASE
3692;15/01/2016;14:20:00;15:45:00;BLOC-U6;MEREDITH GREY
3693;28/05/2015;12:20:00;13:35:00;BLOC-E2;ERIC FOREMAN
3694;23/04/2015;12:23:00;14:44:00;BLOC-E1;CHRIS TAUB
3695;27/02/2014;09:03:00;12:02:00;BLOC-E3;LAWRENCE KUTNER
3698;14/01/2014;15:40:00;18:15:00;BLOC-E3;ROBERT CHASE
3699;07/01/2016;15:04:00;16:50:00;BLOC-E1;GREGORY HOUSE
3700;30/09/2014;15:05:00;15:56:00;BLOC-E3;ROBERT CHASE
3702;19/04/2014;17:25:00;19:10:00;BLOC-U7;LISA CUDDY
3703;23/07/2015;08:00:00;09:30:00;BLOC-E2;MEREDITH GREY
3704;01/07/2016;15:43:00;17:33:00;BLOC-U6;MEREDITH GREY
3705;21/11/2016;08:50:00;10:44:00;BLOC-U6;DEREK SHEPHERD
3707;13/10/2014;13:05:00;14:36:00;BLOC-E2;GREGORY HOUSE
3708;08/06/2016;16:00:00;16:39:00;BLOC-U5;JAMES WILSON
3709;10/04/2015;08:00:00;09:57:00;BLOC-E1;LISA CUDDY
3710;28/04/2014;08:00:00;11:04:00;BLOC-E2;GREGORY HOUSE
3711;12/01/2015;15:05:00;15:59:00;BLOC-E3;GREGORY HOUSE
3712;12/01/2015;08:00:00;10:37:00;BLOC-E2;GREGORY HOUSE
3717;07/09/2015;16:00:00;18:30:00;BLOC-U6;MEREDITH GREY
3718;29/12/2015;14:47:00;18:33:00;BLOC-E1;PRESTON BURKE
3719;15/01/2016;08:00:00;11:13:00;BLOC-E1;GREGORY HOUSE
3720;18/05/2015;12:35:00;14:00:00;BLOC-E1;ERIC FOREMAN
3721;09/04/2014;12:18:00;12:46:00;BLOC-E2;GREGORY HOUSE
3722;22/02/2016;08:00:00;09:59:00;BLOC-E1;GREGORY HOUSE
3723;07/10/2014;14:30:00;16:03:00;BLOC-E1;REMY HADLEY
3724;07/05/2014;09:49:00;10:34:00;BLOC-E3;LAWRENCE KUTNER
3725;20/04/2015;09:19:00;10:50:00;BLOC-U6;LISA CUDDY
3726;14/04/2014;21:20:00;22:26:00;BLOC-U7;REMY HADLEY
3727;24/05/2016;13:10:00;15:31:00;BLOC-E2;OWEN HUNT
3728;11/06/2015;16:19:00;17:53:00;BLOC-U6;LISA CUDDY
3729;19/12/2015;18:53:00;20:39:00;BLOC-U6;CHRIS TAUB
3731;26/03/2014;08:00:00;11:46:00;BLOC-E1;ERIC FOREMAN
3735;10/03/2016;08:00:00;11:45:00;BLOC-E1;ALEX KAREV
3736;17/09/2014;13:36:00;15:08:00;BLOC-E1;ERIC FOREMAN
3737;06/01/2016;10:55:00;11:31:00;BLOC-E2;ALEX KAREV
3738;06/05/2015;19:22:00;19:58:00;BLOC-U6;LISA CUDDY
3739;06/05/2015;15:52:00;17:18:00;BLOC-E1;ERIC FOREMAN
3740;06/10/2014;10:55:00;11:21:00;BLOC-E3;REMY HADLEY
3742;02/05/2014;09:11:00;11:38:00;BLOC-U7;REMY HADLEY
3744;14/01/2016;20:35:00;21:28:00;BLOC-U6;DEREK SHEPHERD
3746;20/11/2016;16:40:00;18:51:00;BLOC-U6;RICHARD WEBBER
3747;05/08/2016;14:46:00;15:55:00;BLOC-U6;RICHARD WEBBER
3749;28/01/2015;08:42:00;13:34:00;BLOC-U6;LAWRENCE KUTNER
3751;10/10/2015;17:36:00;19:50:00;BLOC-U6;CHRIS TAUB
3752;17/07/2014;11:43:00;13:20:00;BLOC-E2;CHRIS TAUB
3753;04/11/2015;12:31:00;14:00:00;BLOC-E2;GREGORY HOUSE
3754;07/01/2016;11:50:00;12:45:00;BLOC-E3;CHRIS TAUB
3755;03/09/2015;08:39:00;11:06:00;BLOC-U6;LISA CUDDY
3756;06/10/2016;18:45:00;20:49:00;BLOC-U6;MEREDITH GREY
3757;17/12/2015;14:00:00;14:56:00;BLOC-E3;RICHARD WEBBER
3758;12/03/2014;22:05:00;23:40:00;BLOC-U7;REMY HADLEY
3760;16/03/2016;13:55:00;15:35:00;BLOC-E1;GREGORY HOUSE
3761;11/09/2014;12:00:00;13:17:00;BLOC-E1;ERIC FOREMAN
3762;27/08/2016;13:35:00;17:03:00;BLOC-U7;CHRIS TAUB
3763;05/11/2014;15:25:00;16:53:00;BLOC-E2;GREGORY HOUSE
3764;30/12/2014;16:40:00;19:09:00;BLOC-U6;RICHARD WEBBER
3765;26/03/2015;08:30:00;09:36:00;BLOC-E3;RICHARD WEBBER
3766;30/10/2016;19:05:00;19:47:00;BLOC-U6;MEREDITH GREY
3767;09/12/2014;08:00:00;09:08:00;BLOC-E2;JAMES WILSON
3768;05/05/2015;08:00:00;08:55:00;BLOC-E2;JAMES WILSON
3769;02/09/2015;13:05:00;14:17:00;BLOC-E1;GREGORY HOUSE
3770;28/11/2015;16:22:00;18:04:00;BLOC-U6;DEREK SHEPHERD
3772;06/05/2014;14:25:00;16:05:00;BLOC-E1;LISA CUDDY
3773;29/04/2014;11:55:00;13:13:00;BLOC-E1;GREGORY HOUSE
3774;06/03/2016;19:45:00;21:25:00;BLOC-U6;LAWRENCE KUTNER
3775;16/11/2016;13:55:00;14:57:00;BLOC-E1;OWEN HUNT
3776;24/11/2014;16:58:00;17:25:00;BLOC-U6;MEREDITH GREY
3777;26/09/2014;08:00:00;08:40:00;BLOC-E2;JAMES WILSON
3778;29/10/2014;08:00:00;09:05:00;BLOC-E1;REMY HADLEY
3782;26/03/2015;11:50:00;14:40:00;BLOC-E3;MEREDITH GREY
3783;09/05/2016;15:45:00;16:30:00;BLOC-E3;MEREDITH GREY
3784;23/08/2014;15:39:00;16:55:00;BLOC-U7;REMY HADLEY
3785;21/07/2016;14:40:00;16:39:00;BLOC-E3;OWEN HUNT
3786;02/12/2014;11:16:00;12:36:00;BLOC-E2;JAMES WILSON
3787;13/04/2016;12:40:00;14:00:00;BLOC-E2;RICHARD WEBBER
3788;13/11/2016;10:45:00;13:14:00;BLOC-U6;KATHERINE HEIGL
3789;12/06/2014;13:39:00;15:39:00;BLOC-E3;LAWRENCE KUTNER
3790;03/09/2015;15:00:00;16:01:00;BLOC-E3;LAWRENCE KUTNER
3791;21/05/2014;08:00:00;09:42:00;BLOC-E3;LAWRENCE KUTNER
3792;04/11/2016;15:30:00;17:21:00;BLOC-E1;OWEN HUNT
3793;22/07/2014;14:50:00;16:52:00;BLOC-E1;LAWRENCE KUTNER
3794;08/07/2016;13:45:00;16:07:00;BLOC-E2;RICHARD WEBBER
3795;01/07/2016;22:12:00;22:53:00;BLOC-U6;PRESTON BURKE
3796;18/07/2016;08:00:00;11:52:00;BLOC-E1;GREGORY HOUSE
3797;13/10/2016;09:02:00;11:10:00;BLOC-E2;ALEX KAREV
3798;07/03/2014;08:00:00;09:20:00;BLOC-E3;LISA CUDDY
3799;07/02/2014;14:27:00;18:26:00;BLOC-E2;JAMES WILSON
3800;07/10/2014;13:35:00;17:38:00;BLOC-E2;JAMES WILSON
3801;20/03/2016;14:11:00;15:20:00;BLOC-U6;OWEN HUNT
3811;02/04/2015;13:35:00;16:00:00;BLOC-E1;CHRIS TAUB
3812;07/06/2014;23:10:00;23:55:00;BLOC-U6;LISA CUDDY
3813;07/11/2014;08:40:00;11:25:00;BLOC-U6;ROBERT CHASE
3815;21/08/2015;10:57:00;11:54:00;BLOC-E1;LISA CUDDY
3816;28/09/2016;09:40:00;13:02:00;BLOC-U6;OWEN HUNT
3817;01/04/2014;12:40:00;13:50:00;BLOC-E1;GREGORY HOUSE
3818;15/04/2014;19:25:00;19:35:00;BLOC-U7;JAMES WILSON
3819;20/02/2015;08:00:00;10:39:00;BLOC-E1;GREGORY HOUSE
3821;19/03/2014;13:51:00;16:00:00;BLOC-E2;GREGORY HOUSE
3822;12/11/2014;09:50:00;10:24:00;BLOC-E1;ERIC FOREMAN
3823;13/06/2015;21:39:00;23:30:00;BLOC-U6;RICHARD WEBBER
3825;27/10/2014;15:15:00;16:52:00;BLOC-E1;ROBERT CHASE
3826;19/11/2016;10:00:00;11:34:00;BLOC-U6;CHRIS TAUB
3827;15/08/2016;10:15:00;12:15:00;BLOC-U6;RICHARD WEBBER
3828;03/04/2015;13:30:00;14:32:00;BLOC-U6;ROBERT CHASE
3829;30/10/2014;11:34:00;13:44:00;BLOC-U7;ROBERT CHASE
3830;10/01/2016;22:22:00;00:45:00;BLOC-U6;LAWRENCE KUTNER
3831;17/05/2016;13:40:00;14:12:00;BLOC-U6;LAWRENCE KUTNER
3832;30/04/2014;12:20:00;13:41:00;BLOC-E1;GREGORY HOUSE
3833;29/09/2016;22:05:00;23:14:00;BLOC-U6;OWEN HUNT
3834;13/05/2014;13:20:00;14:50:00;BLOC-E2;JAMES WILSON
3835;20/07/2014;21:40:00;22:20:00;BLOC-U6;CHRIS TAUB
3836;08/10/2014;14:30:00;17:38:00;BLOC-E3;LAWRENCE KUTNER
3837;10/11/2015;15:20:00;17:05:00;BLOC-E2;LAWRENCE KUTNER
3838;28/09/2015;11:05:00;12:00:00;BLOC-E3;MEREDITH GREY
3839;06/01/2016;08:00:00;10:43:00;BLOC-E2;ALEX KAREV
3840;07/04/2014;15:22:00;19:20:00;BLOC-E2;ROBERT CHASE
3841;04/03/2014;10:40:00;11:00:00;BLOC-E3;ROBERT CHASE
3842;13/06/2016;10:52:00;13:49:00;BLOC-E1;ALEX KAREV
3845;14/10/2015;11:40:00;15:30:00;BLOC-U6;MEREDITH GREY
3846;25/06/2014;08:00:00;11:35:00;BLOC-E2;MIRANDA BAILEY
3847;23/05/2016;12:15:00;13:25:00;BLOC-E1;GREGORY HOUSE
3849;31/05/2016;21:15:00;23:22:00;BLOC-U6;DEREK SHEPHERD
3851;12/03/2015;08:00:00;09:47:00;BLOC-E1;ROBERT CHASE
3852;09/02/2015;19:35:00;20:55:00;BLOC-E2;GREGORY HOUSE
3853;06/06/2014;14:24:00;17:30:00;BLOC-E2;LAWRENCE KUTNER
3854;12/02/2014;11:30:00;12:05:00;BLOC-E2;GREGORY HOUSE
3855;22/04/2014;20:15:00;21:53:00;BLOC-U7;REMY HADLEY
3856;14/04/2016;20:01:00;22:18:00;BLOC-U6;RICHARD WEBBER
3857;08/09/2014;14:45:00;15:36:00;BLOC-E1;REMY HADLEY
3858;04/04/2016;16:20:00;18:00:00;BLOC-E1;MEREDITH GREY
3859;22/05/2014;11:50:00;13:12:00;BLOC-E1;ERIC FOREMAN
3860;11/06/2014;21:50:00;22:35:00;BLOC-U6;REMY HADLEY
3861;30/11/2015;08:00:00;10:06:00;BLOC-U10;MEREDITH GREY
3862;17/03/2015;12:04:00;17:46:00;BLOC-U6;MEREDITH GREY
3864;27/07/2015;13:18:00;14:00:00;BLOC-E3;MEREDITH GREY
3865;02/03/2015;14:30:00;15:55:00;BLOC-E2;GREGORY HOUSE
3866;30/01/2015;12:40:00;15:40:00;BLOC-U6;ROBERT CHASE
3867;30/03/2015;10:45:00;11:10:00;BLOC-E3;ROBERT CHASE
3868;13/04/2015;20:40:00;21:30:00;BLOC-U6;LAWRENCE KUTNER
3869;03/02/2016;08:00:00;11:29:00;BLOC-E1;GREGORY HOUSE
3870;01/04/2014;09:30:00;09:56:00;BLOC-E3;ROBERT CHASE
3871;19/08/2016;09:15:00;11:35:00;BLOC-U6;OWEN HUNT
3872;22/01/2015;09:35:00;10:19:00;BLOC-E2;LAWRENCE KUTNER
3873;10/07/2014;14:10:00;15:52:00;BLOC-E2;REMY HADLEY
3874;25/01/2016;09:49:00;10:40:00;BLOC-E3;MEREDITH GREY
3875;22/11/2015;17:10:00;17:44:00;BLOC-U6;MEREDITH GREY
3878;18/01/2016;14:25:00;16:12:00;BLOC-E1;ALEX KAREV
3879;08/06/2015;16:20:00;18:03:00;BLOC-U6;MEREDITH GREY
3880;22/07/2015;08:00:00;10:32:00;BLOC-E1;MIRANDA BAILEY
3881;23/02/2015;10:46:00;12:13:00;BLOC-E1;GREGORY HOUSE
3882;18/07/2015;19:01:00;20:56:00;BLOC-U6;RICHARD WEBBER
3883;09/03/2016;15:15:00;16:56:00;BLOC-E1;GREGORY HOUSE
3885;22/10/2015;15:23:00;17:00:00;BLOC-E2;GREGORY HOUSE
3887;28/01/2016;07:24:00;07:48:00;BLOC-U6;RICHARD WEBBER
3888;11/02/2015;08:29:00;16:56:00;BLOC-U6;LAWRENCE KUTNER
3889;30/04/2015;14:15:00;17:47:00;BLOC-E1;LAWRENCE KUTNER
3890;09/11/2015;08:00:00;11:17:00;BLOC-E1;ERIC FOREMAN
3893;28/09/2014;17:45:00;19:32:00;BLOC-U6;CHRIS TAUB
3894;22/08/2016;11:00:00;12:55:00;BLOC-E1;ALEX KAREV
3895;12/03/2014;10:43:00;11:45:00;BLOC-E1;ERIC FOREMAN
3896;21/07/2014;13:10:00;14:25:00;BLOC-E1;GREGORY HOUSE
3897;14/10/2014;12:45:00;14:04:00;BLOC-E2;JAMES WILSON
3898;15/07/2016;13:41:00;14:19:00;BLOC-U6;PRESTON BURKE
3899;06/03/2016;10:37:00;13:19:00;BLOC-U6;LAWRENCE KUTNER
3901;10/06/2016;11:21:00;13:29:00;BLOC-E2;RICHARD WEBBER
3902;27/03/2016;11:25:00;11:44:00;BLOC-U6;MEREDITH GREY
3903;13/05/2015;14:45:00;17:58:00;BLOC-E2;GREGORY HOUSE
3904;12/02/2014;11:19:00;14:33:00;BLOC-E3;JAMES WILSON
3913;17/06/2014;08:00:00;14:53:00;BLOC-E3;REMY HADLEY
3916;08/01/2015;08:00:00;14:48:00;BLOC-E2;LAWRENCE KUTNER
3917;13/03/2014;08:00:00;10:45:00;BLOC-E1;ERIC FOREMAN
3918;21/03/2014;21:30:00;00:00:00;BLOC-U7;LAWRENCE KUTNER
3920;05/04/2014;21:45:00;22:15:00;BLOC-U7;LISA CUDDY
3921;02/02/2014;21:30:00;22:30:00;BLOC-U7;LAWRENCE KUTNER
3922;15/10/2015;16:05:00;17:10:00;BLOC-U6;ROBERT CHASE
3923;26/03/2014;14:28:00;15:55:00;BLOC-E2;GREGORY HOUSE
3924;02/02/2014;11:20:00;11:55:00;BLOC-U7;LAWRENCE KUTNER
3925;27/01/2014;11:12:00;12:26:00;BLOC-E1;ERIC FOREMAN
3926;23/07/2015;15:50:00;18:20:00;BLOC-U6;MEREDITH GREY
3927;15/04/2015;15:08:00;17:40:00;BLOC-U6;LAWRENCE KUTNER
3930;17/05/2016;16:00:00;16:36:00;BLOC-E2;RICHARD WEBBER
3931;14/06/2016;14:50:00;16:39:00;BLOC-E1;DEREK SHEPHERD
